Sequenz;Verkaufsbeleg;Position;Name;MatBereitstell;Materialnummer;Text;Quality;;Quality-Version;YSOR vers.;Arbeitsplatz;Bedarfsmenge SD;Gewicht/1 ST [KG];Vorgangsmenge;Vorgangsmenge [TO];Gedrückt;Rest Presse;Rest Presse [TO];Auftrag;Modellnummer
0;520005138;380;Hydro Aluminium A.S.;10.08.2020;8100053092;202 HR50 \ 202 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SI-H2;43,000;21,384;45,000;0,962;0,000;45,000;0,962;110000160447;M.-16451
0;520005194;120;15/ Pasabahce Cam San. Tic. A.S.;19.02.2020;8100052913;1B-76 OT70K \ t.o.G.;900509;OT70K-9.43001.012-S;H001;'@9V@;P-SI-H2;80,000;8,059;83,000;0,669;0,000;83,000;0,669;110000160720;M.-5138A
0;520005136;280;Hydro Aluminium A.S.;20.04.2020;8100054277;7P-047 OM60HA \ 7P-047 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SI-H3;34,000;14,526;36,000;0,523;0,000;36,000;0,523;110000157874;M.-14293
0;520005114;720;Refel S.P.A.;20.03.2020;8100053898;500X375X64 GEH \ P5 PD-Si96;900557;GEH-9.04001.063-S;H001;'@9V@;P-SI-L5;60,000;21,960;66,000;1,449;0,000;66,000;1,449;110000160910;M.-6705A
0;520005243;70;Schott AG;14.04.2020;8100092947;2-45 ZS65AK \ t.o.G.;900791;ZS65AK-9.77201.008-S;H001;'@9V@;P-SI-L5;100,000;5,301;103,000;0,546;0,000;103,000;0,546;110000160825;M.-5380
0;520005243;90;Schott AG;14.04.2020;8100092947;2-45 ZS65AK \ t.o.G.;900791;ZS65AK-9.77201.008-S;H001;'@9V@;P-SI-L5;26,000;5,301;27,000;0,143;0,000;27,000;0,143;110000160827;M.-5380
0;520005243;95;Schott AG;14.04.2020;8100092947;2-45 ZS65AK \ t.o.G.;900791;ZS65AK-9.77201.008-S;H001;'@9V@;P-SI-L5;1,000;5,301;2,000;0,011;0,000;2,000;0,011;110000160829;M.-5380
0;520005114;300;Refel S.P.A.;20.03.2020;8100092713;680X570X75 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;4,000;87,210;3,000;0,262;0,000;3,000;0,262;110000160886;M.-15292
0;520005114;90;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;3,000;0,349;0,000;3,000;0,349;110000160850;M.-15292
0;520005114;100;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;3,000;0,349;0,000;3,000;0,349;110000160852;M.-15292
0;520005114;110;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160854;M.-15292
0;520005114;150;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160856;M.-15292
0;520005114;170;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;3,000;0,349;0,000;3,000;0,349;110000160860;M.-15292
0;520005114;180;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160862;M.-15292
0;520005114;190;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;3,000;0,349;0,000;3,000;0,349;110000160864;M.-15292
0;520005114;200;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;3,000;0,349;0,000;3,000;0,349;110000160866;M.-15292
0;520005114;210;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160868;M.-15292
0;520005114;220;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160870;M.-15292
0;520005114;230;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;3,000;0,349;0,000;3,000;0,349;110000160872;M.-15292
0;520005114;240;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160874;M.-15292
0;520005114;250;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160876;M.-15292
0;520005114;260;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160878;M.-15292
0;520005114;290;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160884;M.-15292
0;520005114;330;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160888;M.-15292
0;520005114;340;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;1,000;116,280;2,000;0,233;0,000;2,000;0,233;110000160890;M.-15292
0;520005114;960;Refel S.P.A.;20.03.2020;8100053874;;900557;GEH-9.04001.063-S;H001;'@9V@;P-SI-L5;2,000;34,313;3,000;0,103;0,000;3,000;0,103;110000160938;M.-6705A
0;520005243;40;Schott AG;14.04.2020;8100062923;2 ZS65AK \ t.o.G.;900791;ZS65AK-9.77201.008-S;H001;'@9V@;P-SI-L5;60,000;7,539;63,000;0,475;0,000;63,000;0,475;110000160819;M.-5380
0;520005243;45;Schott AG;14.04.2020;8100062923;2 ZS65AK \ t.o.G.;900791;ZS65AK-9.77201.008-S;H001;'@9V@;P-SI-L5;1,000;7,539;2,000;0,015;0,000;2,000;0,015;110000160821;M.-5380
0;520005243;60;Schott AG;14.04.2020;8100062923;2 ZS65AK \ t.o.G.;900791;ZS65AK-9.77201.008-S;H001;'@9V@;P-SI-L5;400,000;7,539;416,000;3,136;0,000;416,000;3,136;110000160823;M.-5380
0;520005114;20;Refel S.P.A.;20.03.2020;8100059347;1-76 OZ65 \ o.G.;900582;OZ65-9.77001.000-S;H001;'@9V@;P-SI-L5;1.200,000;7,175;423,000;3,035;0,000;423,000;3,035;110000160836;M.-6254F
0;520005114;120;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;3,000;0,349;0,000;3,000;0,349;110000161000;M.-15292
0;520005114;130;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;3,000;0,349;0,000;3,000;0,349;110000161002;M.-15292
0;520005114;140;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;4,000;116,280;5,000;0,581;0,000;5,000;0,581;110000161004;M.-15292
0;520005114;160;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;4,000;116,280;5,000;0,581;0,000;5,000;0,581;110000161006;M.-15292
0;520005114;270;Refel S.P.A.;20.03.2020;8100092714;680X570X100 ZM20AB \ o.G.;900759;ZM20AB-9.70001.005-S;H001;'@5F@;P-SI-L5;2,000;116,280;2,000;0,233;0,000;2,000;0,233;110000161008;M.-15292
0;;0;;;8100085810;500X400X64 OM70S \ o.G.;900667;OM70S-9.43901.000-S;H001;'@9V@;P-SI-L5;1.500,000;33,792;1.500,000;50,688;0,000;1.500,000;50,688;110000161132;M.-14265
0;520004536;10100;Saint Gobain Mexico SA DE CV;29.04.2019;8100054314;800X500X120 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;232,000;88,800;256,000;22,733;0,000;256,000;22,733;110000122939;M.-14127
0;;0;;;8100088356;345X305X64 OM70S \ o.G.;900667;OM70S-9.43901.000-S;H001;'@9V@;P-SI-L5;500,000;17,778;500,000;8,889;0,000;500,000;8,889;110000129857;M.-16222
0;;0;;;8100059319;675X315X79 ZS65AK \ t.o.G.;900791;ZS65AK-9.77201.008-S;H001;'@9V@;P-SI-L5;500,000;63,829;500,000;31,915;318,000;182,000;11,617;110000131057;M.-15136C
0;;0;;;8100059796;'-76 ZS65AK \ t.o.G.;900791;ZS65AK-9.77201.008-S;H001;'@9V@;P-SI-L5;4.000,000;12,996;4.000,000;51,984;3.420,000;580,000;7,538;110000131065;M.-392
0;;0;;;8100080124;1-76 OZ65SP \ o.G.;900583;OZ65SP-9.77201.000-S;H001;'@9V@;P-SI-L5;143,000;7,235;143,000;1,035;90,000;53,000;0,383;110000137927;M.-6254F
0;;0;;;8100080124;1-76 OZ65SP \ o.G.;900583;OZ65SP-5.77201.013;H002;'@9V@;P-SI-L5;143,000;7,235;143,000;1,035;90,000;53,000;0,383;110000137929;M.-6254F
0;520004937;20;Encirc Limited;21.02.2020;8100075747;F550X150X75 ZS65AK \ t.o.G.;900791;ZS65AK-9.77201.008-S;H001;'@9V@;P-SI-L5;270,000;22,724;279,000;6,340;139,000;140,000;3,181;110000140451;M.-16148
0;;0;;;8100064644;207X155X75 ZS 65 Press Regenerat \ t.o.G;900797;ZS 65 PRESS REGENERAT;H001;'@5F@;P-SI-L5;15.797,000;9,496;15.797,000;150,008;14.939,000;858,000;8,148;110000138992;M.-16001
0;520004733;380;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143734;M.-14288
0;520004733;390;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143736;M.-14288
0;520004733;400;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143738;M.-14288
0;520004733;410;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143740;M.-14288
0;520004733;420;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143742;M.-14288
0;520004733;430;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143744;M.-14288
0;520004733;440;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143746;M.-14288
0;520004733;450;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143748;M.-14288
0;520004733;460;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143750;M.-14288
0;520004733;470;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143752;M.-14288
0;520004733;480;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143754;M.-14288
0;520004733;490;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143756;M.-14288
0;520004733;500;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143758;M.-14288
0;520004733;510;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143760;M.-14288
0;520004733;520;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143762;M.-14288
0;520004733;530;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143764;M.-14288
0;520004733;540;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143766;M.-14288
0;520004733;550;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143768;M.-14288
0;520004733;580;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143770;M.-14288
0;520004733;590;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143772;M.-14288
0;520004733;620;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143774;M.-14288
0;520004733;630;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143776;M.-14288
0;520004733;660;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143778;M.-14288
0;520004733;670;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143780;M.-14288
0;520004733;700;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143782;M.-14288
0;520004733;710;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;6,000;68,993;7,000;0,483;0,000;7,000;0,483;110000143784;M.-14288
0;520004733;1410;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143786;M.-14288
0;520004733;1420;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143788;M.-14288
0;520004733;1430;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143790;M.-14288
0;520004733;1440;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143792;M.-14288
0;520004733;1450;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143794;M.-14288
0;520004733;1460;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143796;M.-14288
0;520004733;1470;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143798;M.-14288
0;520004733;1480;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143800;M.-14288
0;520004733;1490;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143802;M.-14288
0;520004733;1500;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143804;M.-14288
0;520004733;1510;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143806;M.-14288
0;520004733;1520;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143808;M.-14288
0;520004733;1530;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143810;M.-14288
0;520004733;1540;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143812;M.-14288
0;520004733;1560;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143816;M.-14288
0;520004733;1570;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143818;M.-14288
0;520004733;1580;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143820;M.-14288
0;520004733;1610;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143822;M.-14288
0;520004733;1620;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143824;M.-14288
0;520004733;1650;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143826;M.-14288
0;520004733;1660;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143828;M.-14288
0;520004733;1690;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143830;M.-14288
0;520004733;1700;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143832;M.-14288
0;520004733;1730;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143834;M.-14288
0;520004733;1740;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;5,000;68,993;6,000;0,414;0,000;6,000;0,414;110000143836;M.-14288
0;520004733;2430;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143838;M.-14288
0;520004733;2440;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143840;M.-14288
0;520004733;2450;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143842;M.-14288
0;520004733;2460;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143844;M.-14288
0;520004733;2470;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143846;M.-14288
0;520004733;2480;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143848;M.-14288
0;520004733;2490;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143850;M.-14288
0;520004733;2500;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143852;M.-14288
0;520004733;2510;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143854;M.-14288
0;520004733;2520;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143856;M.-14288
0;520004733;2530;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143858;M.-14288
0;520004733;2540;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143860;M.-14288
0;520004733;2550;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143862;M.-14288
0;520004733;2560;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143864;M.-14288
0;520004733;2570;Saint-Gobain India Private Limited;23.10.2019;8100053952;540X520X135 GEHQ \ o.G.;900558;GEHQ-9.04701.018-S;H003;'@9V@;P-SI-L5;1,000;68,993;2,000;0,138;0,000;2,000;0,138;110000143866;M.-14288
